id,title,sub_title,author,image_url,publish_date 
9771861800009,MATRIX,Zeitschrift für Literatur und Kunst,"Pop, Traian",https://www.buchhandel.de/cover/9771861800009/9771861800009-cover-s.jpg,
9771432342006,Mauerwerk,European Journal of Masonry,Ernst & Sohn,https://www.buchhandel.de/cover/9771432342006/9771432342006-cover-s.jpg,
9771869044009,MBP Mandat im Blickpunkt,Steuern • Buchführung • Bilanzen,IWW Institut für Wissen in der Wirtschaft,https://www.buchhandel.de/cover/9771869044009/9771869044009-cover-s.jpg,
9779999290006,MBP Mandat im Blickpunkt (digital),Steuern • Buchführung • Bilanzen,IWW Institut für Wissen in der Wirtschaft,https://www.buchhandel.de/cover/9779999290006/9779999290006-cover-s.jpg,
9772190878004,MEDengineering,,Mediengruppe Oberfranken,https://www.buchhandel.de/cover/9772190878004/9772190878004-cover-s.jpg,
9770934745001,Mediaevistik,Internationale Zeitschrift für interdisziplinäre Mittelalterforschung,"Peter Lang AG, Internationaler Verlag der Wissenschaften",https://www.buchhandel.de/cover/9770934745001/9770934745001-cover-s.jpg,
9779999015005,Medien & Altern,Zeitschrift für Forschung und Praxis,kopaed,https://www.buchhandel.de/cover/9779999015005/9779999015005-cover-s.jpg,
9771615634003,Medien & Kommunikationswissenschaft,,Nomos,https://www.buchhandel.de/cover/9771615634003/9771615634003-cover-s.jpg,
9771868341000,medienprofile,Medienempfehlungen für die Büchereiarbeit,Borromäusverein e.V.,https://www.buchhandel.de/cover/9771868341000/9771868341000-cover-s.jpg,
9770939351009,"Medizin, Gesellschaft und Geschichte (MedGG)",Jahrbuch des Instituts für Geschichte der Medizin der Robert Bosch Stiftung,Franz Steiner Verlag,https://www.buchhandel.de/cover/9770939351009/9770939351009-cover-s.jpg,
9770025843005,Medizinhistorisches Journal,Medicine and the Life Sciences in History,Franz Steiner Verlag,https://www.buchhandel.de/cover/9770025843005/9770025843005-cover-s.jpg,
9770342960003,Medizinische Monatsschrift für Pharmazeuten,,Deutscher Apotheker Verlag,https://www.buchhandel.de/cover/9770342960003/9770342960003-cover-s.jpg,
9770944688008,Medizinprodukte Journal,"Journal für Wissenschaft und Praxis, Handel und Anwender",Wissenschaftliche Verlagsgesellschaft,https://www.buchhandel.de/cover/9770944688008/9770944688008-cover-s.jpg,
9772199432009,medstra,Zeitschrift für Medizinstrafrecht,C.F. Müller,https://www.buchhandel.de/cover/9772199432009/9772199432009-cover-s.jpg,
9772195117009,MehrwertSteuerrecht (MwStR),Zeitschrift für das gesamte Mehrwertsteuerrecht. Inkl. E-Letter und Datenbank MwStR Online,C.H.Beck,https://www.buchhandel.de/cover/9772195117009/9772195117009-cover-s.jpg,
9771615511007,MEININGERS SOMMELIER,Verbandsorgan der Deutschen Sommelier Union e.V.,Meininger,https://www.buchhandel.de/cover/9771615511007/9771615511007-cover-s.jpg,
9771437727006,MEININGERS WEINWELT,Das Magazin für Genießer,Meininger,https://www.buchhandel.de/cover/9771437727006/9771437727006-cover-s.jpg,
9771867645000,Mensch und Pferd international,Zeitschrift für Förderung und Therapie mit dem Pferd,Ernst Reinhardt Verlag,https://www.buchhandel.de/cover/9771867645000/9771867645000-cover-s.jpg,
9770026009004,Merkur,Deutsche Zeitschrift für europäisches Denken,"Cotta'sche, J. G., Buchhandlung Nachfolger GmbH",https://www.buchhandel.de/cover/9770026009004/9770026009004-cover-s.jpg,
9770176491001,merz-medien + erziehung,Zeitschrift für Medienpädagogik,kopaed,https://www.buchhandel.de/cover/9770176491001/9770176491001-cover-s.jpg,
9770718277001,Methodus,International Journal for Modern Philosophy,Academia,https://www.buchhandel.de/cover/9770718277001/9770718277001-cover-s.jpg,
9771612040005,Miet-Rechtsberater,Informationsdienst zum Miet- und Wohnungseigentumsrecht,Verlag Dr. Otto Schmidt KG,https://www.buchhandel.de/cover/9771612040005/9771612040005-cover-s.jpg,
9771432600007,Migration und Soziale Arbeit,,Julius Beltz GmbH & Co. KG,https://www.buchhandel.de/cover/9771432600007/9771432600007-cover-s.jpg,
9770941134003,Milchrind,"Fachzeitschrift für Zucht,Besamung,Leistungsprüfungen",Landwirtschaftsverlag GmbH,https://www.buchhandel.de/cover/9770941134003/9770941134003-cover-s.jpg,
9770026438002,MIMOS,Schweizer Theater-Jahrbuch/Annuaire suisse du théâtre/Annuario svizzero del teatro/Annuari svizzer dal teater,"Peter Lang AG, Internationaler Verlag der Wissenschaften",https://www.buchhandel.de/cover/9770026438002/9770026438002-cover-s.jpg,
9770936541007,minima sinica,Zeitschrift zum chinesischen Geist,OSTASIEN Verlag,https://www.buchhandel.de/cover/9770936541007/9770936541007-cover-s.jpg,
9770941638006,Mittelweg 36,Zeitschrift des Hamburger Instituts für Sozialforschung,"Hamburger Edition, HIS",https://www.buchhandel.de/cover/9770941638006/9770941638006-cover-s.jpg,
9771613602004,Mixology,Magazin für Barkultur,Meininger,https://www.buchhandel.de/cover/9771613602004/9771613602004-cover-s.jpg,
9771618415005,MK Mietrecht kompakt,Aktueller Informationsdienst zum Miet- und WEG-Recht,IWW Institut für Wissen in der Wirtschaft,https://www.buchhandel.de/cover/9771618415005/9771618415005-cover-s.jpg,
9779999334007,MK Mietrecht kompakt (digital),Aktueller Informationsdienst zum Miet- und WEG-Recht,IWW Institut für Wissen in der Wirtschaft,https://www.buchhandel.de/cover/9779999334007/9779999334007-cover-s.jpg,
9770948999001,möbel kultur,,Ferdinand Holzmann Verlag,https://www.buchhandel.de/cover/9770948999001/9770948999001-cover-s.jpg,
9770340181004,Monatsschrift für Deutsches Recht - MDR,Zeitschrift für Zivil- und Zivilverfahrensrecht,Verlag Dr. Otto Schmidt KG,https://www.buchhandel.de/cover/9770340181004/9770340181004-cover-s.jpg,
9770027014007,Montfort,Zeitschrift für Geschichte Vorarlbergs,Studien Verlag,https://www.buchhandel.de/cover/9770027014007/9770027014007-cover-s.jpg,
9772747517004,Morals & Machines,"Interdisciplinary, Global, Critical",Nomos,https://www.buchhandel.de/cover/9772747517004/9772747517004-cover-s.jpg,
9772747518001,Morals & Machines,"Interdisciplinary, Global, Critical",Nomos,https://www.buchhandel.de/cover/9772747518001/9772747518001-cover-s.jpg,
9770170579002,motorik,"Zeitschrift für Psychomotorik in Entwicklung, Bildung und Gesundheit",Ernst Reinhardt Verlag,https://www.buchhandel.de/cover/9770170579002/9770170579002-cover-s.jpg,
9770932539008,MOTORIST,Technik für Garten und Landschaft,RM Handelsmedien,https://www.buchhandel.de/cover/9770932539008/9770932539008-cover-s.jpg,
9772701513004,MovieCon,Film- und Convention Magazin,Colla & Gen Verlag und Service,https://www.buchhandel.de/cover/9772701513004/9772701513004-cover-s.jpg,
9771618902000,MPR Medizin Produkte Recht,Zeitschrift für das gesamte Medizinprodukterecht,Nomos,https://www.buchhandel.de/cover/9771618902000/9771618902000-cover-s.jpg,
9770935137003,MTD,Medizin-Technischer Dialog,MTD-Verlag,https://www.buchhandel.de/cover/9770935137003/9770935137003-cover-s.jpg,
9770344941000,mt - medizintechnik,Organ des Fachverbandes Biomedizinische Technik e.V. (fbmt),TÜV Media GmbH TÜV Rheinland Group,https://www.buchhandel.de/cover/9770344941000/9770344941000-cover-s.jpg,
9771436044005,M&T-Metallhandwerk,Die ganze Technik der Metallverarbeitung,"Coleman, Ch",https://www.buchhandel.de/cover/9771436044005/9771436044005-cover-s.jpg,
9770027295000,Müll und Abfall,Fachzeitschrift für Kreislauf- und Ressourcenwirtschaft,"Schmidt, Erich",https://www.buchhandel.de/cover/9770027295000/9770027295000-cover-s.jpg,
9770580140007,Münchener Theologische Zeitschrift MThZ,,EOS Verlag,https://www.buchhandel.de/cover/9770580140007/9770580140007-cover-s.jpg,
9770254461001,MünzenRevue,international coin trend journal,"Gietl, H",https://www.buchhandel.de/cover/9770254461001/9770254461001-cover-s.jpg,
9770947811007,Münzen & Sammeln,"Zeitschrift für Münzen, Papiergeld, Orden & Medaillen","Gietl, H",https://www.buchhandel.de/cover/9770947811007/9770947811007-cover-s.jpg,
9771434596001,MultiMedia und Recht (MMR),Zeitschrift für IT-Recht und Recht der Digitalisierung; inkl. 14-tägl. E-Letter MMR-Aktuell,C.H.Beck,https://www.buchhandel.de/cover/9771434596001/9771434596001-cover-s.jpg,
9770027405003,Museum Helveticum,Schweizerische Zeitschrift für klassische Altertumswissenschaft,Schwabe Verlagsgruppe AG Schwabe Verlag,https://www.buchhandel.de/cover/9770027405003/9770027405003-cover-s.jpg,
9771432942008,Musik & Ästhetik,,"Cotta'sche, J. G., Buchhandlung Nachfolger GmbH",https://www.buchhandel.de/cover/9771432942008/9771432942008-cover-s.jpg,
9770027474009,Musik & Bildung,Zeitschrift für Musik in den Klassen 5-13,Schott Music GmbH & Co. KG,https://www.buchhandel.de/cover/9770027474009/9770027474009-cover-s.jpg,
9770935256001,Musikforum,Musikleben im Diskurs,Schott Music GmbH & Co. KG,https://www.buchhandel.de/cover/9770935256001/9770935256001-cover-s.jpg,
9771433148003,Musik in der Grundschule,Zeitschrift für den Musikunterricht in den Klassen 1-6,Schott Music GmbH & Co. KG,https://www.buchhandel.de/cover/9771433148003/9771433148003-cover-s.jpg,
9770174405000,musikpraxis,"Musik und Bewegung in Kindergarten, Musik- und Grundschule",Fidula,https://www.buchhandel.de/cover/9770174405000/9770174405000-cover-s.jpg,
9772198507005,"Musik, Spiel und Tanz",mit Kindern von 0 bis 6,Schott Music,https://www.buchhandel.de/cover/9772198507005/9772198507005-cover-s.jpg,
9770933688002,"Musik-, Tanz- und Kunsttherapie",,Pabst Science Publishers,https://www.buchhandel.de/cover/9770933688002/9770933688002-cover-s.jpg,
9770027477000,Musik und Kirche,,Bärenreiter,https://www.buchhandel.de/cover/9770027477000/9770027477000-cover-s.jpg,
9772568312000,Musik und Kirche,,Bärenreiter,https://www.buchhandel.de/cover/9772568312000/9772568312000-cover-s.jpg,
9771865230000,myops,Berichte aus der Welt des Rechts,C.H.Beck,https://www.buchhandel.de/cover/9771865230000/9771865230000-cover-s.jpg,
9770469433008,Nachschlagewerk des Bundesarbeitsgerichts - Arbeitsrechtliche Praxis (AP),Die Rechtsprechung des Bundesarbeitsgerichts und die arbeitsrechtlich bedeutsamen Entscheidungen anderer Gerichte mit erläuternden Anmerkungen,C.H.Beck,https://www.buchhandel.de/cover/9770469433008/9770469433008-cover-s.jpg,
9770342980001,Nationalpark,Wo Mensch und Wildnis sich begegnen,oekom verlag,https://www.buchhandel.de/cover/9770342980001/9770342980001-cover-s.jpg,
9771615354000,NaturFoto,Magazin für Naturfotografie,"Tecklenborg, B",https://www.buchhandel.de/cover/9771615354000/9771615354000-cover-s.jpg,
9770177675004,Naturheilpraxis mit Naturmedizin,,Richard Pflaum Verlag GmbH & Co. KG,https://www.buchhandel.de/cover/9770177675004/9770177675004-cover-s.jpg,
9770028061000,Natur und Landschaft,Zeitschrift für Naturschutz und Landschaftspflege,Kohlhammer,https://www.buchhandel.de/cover/9770028061000/9770028061000-cover-s.jpg,
9772791403001,Nestbeschmutzer*in,,edition tagediebin,https://www.buchhandel.de/cover/9772791403001/9772791403001-cover-s.jpg,
9770341191002,Neue Juristische Wochenschrift (NJW) & NJWDirekt,Mit zweimal monatlicher Beilage NJW Spezial sowie inkl. Zugang zum beck-online-Modul NJWDirekt. Inkl. NJW iPad-App. In Verbindung mit dem Deutschen Anwaltverein und der Bundesrechtsanwaltskammer,C.H.Beck,https://www.buchhandel.de/cover/9770341191002/9770341191002-cover-s.jpg,
9770028323009,Neue Justiz,Zeitschrift für Rechtsetzung und Rechtsanwendung,Nomos,https://www.buchhandel.de/cover/9770028323009/9770028323009-cover-s.jpg,
9770934920002,Neue Kriminalpolitik,,Nomos,https://www.buchhandel.de/cover/9770934920002/9770934920002-cover-s.jpg,
9770028332001,Neue Politische Literatur,Berichte über das internationale Schrifttum,"Peter Lang AG, Internationaler Verlag der Wissenschaften",https://www.buchhandel.de/cover/9770028332001/9770028332001-cover-s.jpg,
9770943752007,Neue Zeitschrift für Arbeitsrecht (NZA),Zweiwochenschrift für die betriebliche Praxis,C.H.Beck,https://www.buchhandel.de/cover/9770943752007/9770943752007-cover-s.jpg,
9771439635002,Neue Zeitschrift für Baurecht und Vergaberecht (NZBau),"Privates Baurecht, Recht der Architekten, Ingenieure und Projektsteuerer, Vergaberecht",C.H.Beck,https://www.buchhandel.de/cover/9771439635002/9771439635002-cover-s.jpg,
9772198233003,Neue Zeitschrift für Familienrecht (NZFam),Inkl. E-Mail-Newsletter und NZFam Online,C.H.Beck,https://www.buchhandel.de/cover/9772198233003/9772198233003-cover-s.jpg,
9771434927003,Neue Zeitschrift für Gesellschaftsrecht (NZG),,C.H.Beck,https://www.buchhandel.de/cover/9771434927003/9771434927003-cover-s.jpg,
9771436477001,Neue Zeitschrift für Insolvenz- und Sanierungsrecht (NZI),"Inkl. monatl. Beilage ""Verbraucherinsolvenz aktuell"" und 14-tägl. ""beck-fachdienst Insolvenzrecht"" per E-Mail",C.H.Beck,https://www.buchhandel.de/cover/9771436477001/9771436477001-cover-s.jpg,
9772195283001,Neue Zeitschrift für Kartellrecht (NZKart),Inkl. Online-Modul NZKartDirekt,C.H.Beck,https://www.buchhandel.de/cover/9772195283001/9772195283001-cover-s.jpg,
9771434677007,Neue Zeitschrift für Miet- und Wohnungsrecht (NZM),"Miete, WEG, Makler/ Bauträger, Steuern, Versicherungen, Wohnungswirtschaft",C.H.Beck,https://www.buchhandel.de/cover/9771434677007/9771434677007-cover-s.jpg,
9770945694008,Neue Zeitschrift für Musik,Das Magazin für neue Töne,Schott Music,https://www.buchhandel.de/cover/9770945694008/9770945694008-cover-s.jpg,
9770941791008,Neue Zeitschrift für Sozialrecht (NZS),"Zweiwochenschrift für die anwaltliche, betriebliche, behördliche und gerichtliche Praxis",C.H.Beck,https://www.buchhandel.de/cover/9770941791008/9770941791008-cover-s.jpg,
9770720175005,Neue Zeitschrift für Strafrecht (NStZ),,C.H.Beck,https://www.buchhandel.de/cover/9770720175005/9770720175005-cover-s.jpg,
9770934130005,Neue Zeitschrift für Verkehrsrecht (NZV),"Haftungs- und Versicherungsrecht, Straf- und Ordnungswidrigkeitenrecht, Verwaltungsrecht. In Zusammenarbeit mit der Neuen Juristischen Wochenschrift",C.H.Beck,https://www.buchhandel.de/cover/9770934130005/9770934130005-cover-s.jpg,
9770936691009,Elektronenmikroskopie,Mitteilungen der Deutschen Gesellschaft für Elektronenmikroskopie e.V.,Wissenschaftliche Verlagsgesellschaft,https://www.buchhandel.de/cover/9770936691009/9770936691009-cover-s.jpg,
9772193916000,ElektroRad,,BVA BikeMedia,https://www.buchhandel.de/cover/9772193916000/9772193916000-cover-s.jpg,
9771612680003,Elite,Magazin für Milcherzeuger,Landwirtschaftsverlag GmbH,https://www.buchhandel.de/cover/9771612680003/9771612680003-cover-s.jpg,
9770013544006,ema - elektrische maschinen,,Hüthig,https://www.buchhandel.de/cover/9770013544006/9770013544006-cover-s.jpg,
9771869484003,Empirische Sonderpädagogik,,Pabst Science Publishers,https://www.buchhandel.de/cover/9771869484003/9771869484003-cover-s.jpg,
9772192338001,Energie KOMPAKT,Das Fachmagazin unabhängiger Energieberater,C. Maurer Fachmedien GmbH & Co. KG,https://www.buchhandel.de/cover/9772192338001/9772192338001-cover-s.jpg,
9779999150003,Energy Weekly,"Energiemarkt, Energiebranche, Energiebeschaffung, Regulierung, Energiepolitik, Energierecht, Erneuerbare Energien, Energieexperten, Studien, Marktentwicklung, Digitalisierung, intelligente Netze, Smart Metering, virtuelle Kraftwerke, E-Mobility u.v.m.",MBI Martin Brückner Infosource,https://www.buchhandel.de/cover/9779999150003/9779999150003-cover-s.jpg,
9770723350003,engagement,Zeitschrift für Erziehung und Schule,Aschendorff,https://www.buchhandel.de/cover/9770723350003/9770723350003-cover-s.jpg,
9770013883006,Entomologische Blätter,Biologie und Systematik der Käfer,Wissenschaftlicher Verlag Peks,https://www.buchhandel.de/cover/9770013883006/9770013883006-cover-s.jpg,
9770421299000,Entscheidungen der Finanzgerichte (EFG),,Stollfuß Verlag,https://www.buchhandel.de/cover/9770421299000/9770421299000-cover-s.jpg,
9772191396002,entschieden,Das EC-Magazin,Born-Verlag,https://www.buchhandel.de/cover/9772191396002/9772191396002-cover-s.jpg,
9771617158002,Entspannungsverfahren,,Pabst Science Publishers,https://www.buchhandel.de/cover/9771617158002/9771617158002-cover-s.jpg,
9770176204007,epd film,Das Kino-Magazin,"Gemeinschaftswerk der Evangelischen Publizistik (GEP), gGmbH",https://www.buchhandel.de/cover/9770176204007/9770176204007-cover-s.jpg,
9772698578000,ErbbauZ - Zeitschrift für Erbbaurecht inkl. ErbbauZDirekt,,C.H.Beck,https://www.buchhandel.de/cover/9772698578000/9772698578000-cover-s.jpg,
9770945352007,ErbBstg Erbfolgebesteuerung,Erbfall • Vorweggenommene Erbfolge • Unternehmensnachfolge,IWW Institut für Wissen in der Wirtschaft,https://www.buchhandel.de/cover/9770945352007/9770945352007-cover-s.jpg,
9779999347007,ErbBstg Erbfolgebesteuerung (digital),Erbfall • Vorweggenommene Erbfolge • Unternehmensnachfolge,IWW Institut für Wissen in der Wirtschaft,https://www.buchhandel.de/cover/9779999347007/9779999347007-cover-s.jpg,
9770013996003,Erbe und Auftrag,Monastische Welt,Beuroner Kunstvlg,https://www.buchhandel.de/cover/9770013996003/9770013996003-cover-s.jpg,
9771862479006,ERBR - Zeitschrift für die gesamte erbrechtliche Praxis,,Nomos,https://www.buchhandel.de/cover/9771862479006/9771862479006-cover-s.jpg,
9771610407008,Erbschaft-Steuerberater,"Informationsdienst zu Nachfolgeplanung, Bewertung und Vermögensanlage",Verlag Dr. Otto Schmidt KG,https://www.buchhandel.de/cover/9771610407008/9771610407008-cover-s.jpg,
9772194582006,ER EnergieRecht,Zeitschrift für die gesamte Energierechtspraxis,"Schmidt, Erich",https://www.buchhandel.de/cover/9772194582006/9772194582006-cover-s.jpg,
9771617451004,Ernährung im Fokus,"Zeitschrift für Fach-, Lehr- und Beratungskräfte",Bundesanstalt für Landwirtschaft und Ernährung,https://www.buchhandel.de/cover/9771617451004/9771617451004-cover-s.jpg,
9770721511000,Ernährungsrundbrief,,Arbeitskreis f. Ernährungsforschung,https://www.buchhandel.de/cover/9770721511000/9770721511000-cover-s.jpg,
9771860672003,ERP Management,Zeitschrift für unternehmensweite Anwendungssysteme,Gito,https://www.buchhandel.de/cover/9771860672003/9771860672003-cover-s.jpg,
9771437911009,Ertrag-Steuerberater,"Informationsdienst zu Unternehmen, Freiberuflern, Arbeitnehmern und Familien",Verlag Dr. Otto Schmidt KG,https://www.buchhandel.de/cover/9771437911009/9771437911009-cover-s.jpg,
9770014033004,Erziehungskunst,Monatsschrift zur Pädagogik Rudolf Steiners,Freies Geistesleben,https://www.buchhandel.de/cover/9770014033004/9770014033004-cover-s.jpg,
9770014032007,Erziehung und Unterricht,Österreichische Pädagogische Zeitschrift,"öbv, Firmensitz Wien",https://www.buchhandel.de/cover/9770014032007/9770014032007-cover-s.jpg,
9772750832002,ESG - Zeitschrift für nachhaltige Unternehmensführung inkl. ESGDirekt,Zeitschrift für nachhaltige Unternehmensführung,C.H.Beck,https://www.buchhandel.de/cover/9772750832002/9772750832002-cover-s.jpg,
9771614673003,EstrichTechnik,& Fussbodenbau,Holzmann Medien,https://www.buchhandel.de/cover/9771614673003/9771614673003-cover-s.jpg,
9770423251006,ESVGH,Entscheidungssammlung des Hessischen Verwaltungsgerichtshofs und des Verwaltungsgerichtshofs B.-W. mit Entscheidungen der Staatsgerichtshöfe beider Länder,C.F. Müller,https://www.buchhandel.de/cover/9770423251006/9770423251006-cover-s.jpg,
9770013284001,ETR - Eisenbahntechnische Rundschau,Zeitschrift für die gesamte Bahntechnik,Eurailpress in DVV Media Group,https://www.buchhandel.de/cover/9770013284001/9770013284001-cover-s.jpg,
9770948738006,etz,Elektrotechnik + Automation,VDE VERLAG,https://www.buchhandel.de/cover/9770948738006/9770948738006-cover-s.jpg,
9770942963008,eurodecor,Das Magazin für den Handel,Meininger,https://www.buchhandel.de/cover/9770942963008/9770942963008-cover-s.jpg,
9771865303001,Europäische Zeitschrift für Arbeitsrecht (EuZA),European Journal of Labour Law (EJLL),C.H.Beck,https://www.buchhandel.de/cover/9771865303001/9771865303001-cover-s.jpg,
9770937720005,Europäische Zeitschrift für Wirtschaftsrecht (EuZW),,C.H.Beck,https://www.buchhandel.de/cover/9770937720005/9770937720005-cover-s.jpg,
9770531248004,Europarecht,,Nomos,https://www.buchhandel.de/cover/9770531248004/9770531248004-cover-s.jpg,
9770943714005,Europa Regional,Zeitschrift des Leibniz-Instituts für Länderkunde,Leibniz-Institut für Länderkunde,https://www.buchhandel.de/cover/9770943714005/9770943714005-cover-s.jpg,
9770930384006,European Coatings JOURNAL,,Vincentz Network,https://www.buchhandel.de/cover/9770930384006/9770930384006-cover-s.jpg,
9772191744001,European Criminal Law Review (EuCLR),,Nomos,https://www.buchhandel.de/cover/9772191744001/9772191744001-cover-s.jpg,
9770949950001,Event Partner,Fachmagazin für Event-Marketing,MM-Musik-Media-Verlag,https://www.buchhandel.de/cover/9770949950001/9770949950001-cover-s.jpg,
9772198317000,evolve Magazin für Bewusstsein und Kultur,,EnlightenNext GmbH & Co. KG,https://www.buchhandel.de/cover/9772198317000/9772198317000-cover-s.jpg,
9771619579003,ew,das magazin für die energie wirtschaft,VDE VERLAG,https://www.buchhandel.de/cover/9771619579003/9771619579003-cover-s.jpg,
9771866858005,EWeRK - Energie- und Wettbewerbsrecht in der Kommunalen Wirtschaft,Zeitschrift des Instituts für Energie- und Wettbewerbsrecht in der Kommunalen Wirtschaft e.V.,Nomos,https://www.buchhandel.de/cover/9771866858005/9771866858005-cover-s.jpg,
9770177930004,EWiR - Entscheidungen zum Wirtschaftsrecht,Kurzkommentare,Verlag Dr. Otto Schmidt KG,https://www.buchhandel.de/cover/9770177930004/9770177930004-cover-s.jpg,
9771865566000,eXperimenta,"Das Magazin für Literatur, Kunst und Gesellschaft",Edition Maya,https://www.buchhandel.de/cover/9771865566000/9771865566000-cover-s.jpg,
9779999001008,Fachzeitschriften 2022,"Verzeichnis mit Bezugspreisen, Deutschland - Österreich - Schweiz",MVB GmbH,https://www.buchhandel.de/cover/9779999001008/9779999001008-cover-s.jpg,
9771244546005,Faits de langues,,"Peter Lang AG, Internationaler Verlag der Wissenschaften",https://www.buchhandel.de/cover/9771244546005/9771244546005-cover-s.jpg,
9770342274001,Familiendynamik,Systemische Praxis und Forschung,"Cotta'sche, J. G., Buchhandlung Nachfolger GmbH",https://www.buchhandel.de/cover/9770342274001/9770342274001-cover-s.jpg,
9771618834004,Familien-Rechtsberater,Informationsdienst für die familienrechtliche Praxis,Verlag Dr. Otto Schmidt KG,https://www.buchhandel.de/cover/9771618834004/9771618834004-cover-s.jpg,
9771424181002,FamPra,Die Praxis des Familienrechts / La pratique du droit de la famille,Stämpfli Verlag,https://www.buchhandel.de/cover/9771424181002/9771424181002-cover-s.jpg,
9770014769002,FARBE UND LACK,Zentralblatt der Farben- und Lackindustrie und des Handels,Vincentz Network,https://www.buchhandel.de/cover/9770014769002/9770014769002-cover-s.jpg,
9770179918000,gyne,Aktuelles aus Gynäkologie und Geburtshilfe,Mediengruppe Oberfranken,https://www.buchhandel.de/cover/9770179918000/9770179918000-cover-s.jpg,
9772367393002,H2-international,The e-Journal on Hydrogen and Fuel Cells,Hydrogeit Verlag,https://www.buchhandel.de/cover/9772367393002/9772367393002-cover-s.jpg,
9772510674002,Handbuch der Religionen/ Handbook of Religions,Kirchen und andere Glaubensgemeinschaften in Deutschland und im deutschsprachigen Raum (Peer-Reviewed Journal),Westarp,https://www.buchhandel.de/cover/9772510674002/9772510674002-cover-s.jpg,
9770344637002,handwerk magazin,für unternehmerischen Erfolg,Holzmann Medien,https://www.buchhandel.de/cover/9770344637002/9770344637002-cover-s.jpg,
9771860569006,HANSER automotive,,"Hanser, Carl",https://www.buchhandel.de/cover/9771860569006/9771860569006-cover-s.jpg,
9772191243009,Health&Care Management,wirtschaftlich entscheiden,Holzmann Medien,https://www.buchhandel.de/cover/9772191243009/9772191243009-cover-s.jpg,
9771611616003,heat processing,All about Thermprocess Technologies,Vulkan-Verlag GmbH,https://www.buchhandel.de/cover/9771611616003/9771611616003-cover-s.jpg,
9770018077004,Hermes,Zeitschrift für Klassische Philologie,Franz Steiner Verlag,https://www.buchhandel.de/cover/9770018077004/9770018077004-cover-s.jpg,
9770171923002,herzmedizin,"Der Fachtitel für kardiovaskuläre Erkrankungen, Prävention und Rehabilitation",Mediengruppe Oberfranken,https://www.buchhandel.de/cover/9770171923002/9770171923002-cover-s.jpg,
9770018103000,Hessische Blätter für Volksbildung,Zeitschrift für Erwachsenenbildung in Deutschland,wbv Media,https://www.buchhandel.de/cover/9770018103000/9770018103000-cover-s.jpg,
9770947817009,HIGHLIGHT,Das Fachmagazin der Lichtbranche,Hüthig,https://www.buchhandel.de/cover/9770947817009/9770947817009-cover-s.jpg,
9770018231000,Historia,Zeitschrift für Alte Geschichte. Revue d'Histoire Ancienne. Journal of Ancient History. Rivista di Storia Antica,Franz Steiner Verlag,https://www.buchhandel.de/cover/9770018231000/9770018231000-cover-s.jpg,
9770936579000,Historische Mitteilungen (HMRG),,Franz Steiner Verlag,https://www.buchhandel.de/cover/9770936579000/9770936579000-cover-s.jpg,
9770266428009,History of Philosophy & Logical Analysis | Philosophiegeschichte und logische Analyse,,Brill | mentis,https://www.buchhandel.de/cover/9770266428009/9770266428009-cover-s.jpg,
9770266427002,History of Philosophy & Logical Analysis | Philosophiegeschichte und logische Analyse,,Brill | mentis,https://www.buchhandel.de/cover/9770266427002/9770266427002-cover-s.jpg,
9771436510005,HLH,"Lüftung/Klima, Heizung/Sanitär, Gebäudetechnik",VDI Fachmedien GmbH & Co . KG,https://www.buchhandel.de/cover/9771436510005/9771436510005-cover-s.jpg,
9772698913009,hochblau Magazin. SPORT. ABENTEUER. AUSZEIT.,"Freizeitmagazin für Deutschland, Österreich und die Schweiz.",hochblau Verlag,https://www.buchhandel.de/cover/9772698913009/9772698913009-cover-s.jpg,
9770018305008,Höchstrichterliche Finanzrechtsprechung (HFR),,Stollfuß Verlag,https://www.buchhandel.de/cover/9770018305008/9770018305008-cover-s.jpg,
9770933198006,Hörakustik,,Median-Verlag von Killisch-Horn GmbH,https://www.buchhandel.de/cover/9770933198006/9770933198006-cover-s.jpg,
9770342489009,HörgeschädigtenPädagogik,,Median-Verlag von Killisch-Horn GmbH,https://www.buchhandel.de/cover/9770342489009/9770342489009-cover-s.jpg,
9771863543003,HolzWerken,,Vincentz Network,https://www.buchhandel.de/cover/9771863543003/9771863543003-cover-s.jpg,
9771866854007,Homöopathie Zeitschrift,,Mediengruppe Oberfranken,https://www.buchhandel.de/cover/9771866854007/9771866854007-cover-s.jpg,
9772509503009,hospitalityInside.com,Das Online-Magazin.,HospitalityInside,https://www.buchhandel.de/cover/9772509503009/9772509503009-cover-s.jpg,
9771866375007,HR Performance,,DATAKONTEXT,https://www.buchhandel.de/cover/9771866375007/9771866375007-cover-s.jpg,
9771439317007,HR SERVICES,Die Welt der Personaldienstleistungen,DATAKONTEXT,https://www.buchhandel.de/cover/9771439317007/9771439317007-cover-s.jpg,
9770949261008,Hyperboreus,"Studia Classica. In Gemeinschaft mit Bibliotheka Classica Petropolitana/St. Petersburg, Rußland","Beck, C H",https://www.buchhandel.de/cover/9770949261008/9770949261008-cover-s.jpg,
9771862393005,HZwei,"Das Magazin für Wasserstoff, Brennstoffzellen und Elektromobilität",Hydrogeit Verlag,https://www.buchhandel.de/cover/9771862393005/9771862393005-cover-s.jpg,
